悪化,増悪,退転,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
創痍,手傷,傷口,瑕,創傷,傷ぐち,きず口,手きず,疵口,私傷,手創,手疵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
平手打ち,ひらてうち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反目,はんもく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
変節,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
肺病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
足蹴,蹴り,キック,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
軽犯罪,けーはんざい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
火刑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
酷薄,冷酷,冷血,刻薄,冷酷無惨,冷酷無慙,不人情,冷酷無残,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
折檻,打擲,殴打,打打擲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
帰休,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
酒浸り,酒飲み,酒呑み,飲ん兵衛,呑ん兵衛,飲み助,飲兵衛,のんだくれ,飲んべえ,飲助,のんべえ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不忠,不誠実,不実,不心中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
憎まれ口,にくまれくち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暴政,苛政,虐政,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
青二才,少年,青年,若者,ティーンエイジャー,ティーンエージャー,青少年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
譴責,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不正直,枉惑,奸譎,姦譎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内輪もめ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
私刑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不穏当,不適,不適当,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
腐乱,腐敗,腐食,腐朽,腐蝕,腐爛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
懊悩,苦悶,苦患,痛苦,責め苦,憂悶,惨痛,責苦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
グロッキー,グロッギー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
激越,強烈,過激,凄絶,凄烈,烈々たる,烈烈たる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屈従,卑屈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
人事不省,じんじふせー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
悪風,悪弊,悪習,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
忘恩,不義理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
街娼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
営倉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
痴態,愚行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
縛り首,絞殺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浴びせかける,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
故殺,殺害,殺人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
停会,散会,休会,延期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
姦婦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
激高,激昂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
却って,かえって,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
無理矢理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咎める,詰る,とやかく言う,穿り出す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
目眩,めまい,眩暈,目まい,立ち眩み,立ち暗み,立暗み,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
庇う,守る,護る,防ぐ,助け守る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苛立ち,いらだち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屈伏,屈服,降伏,降参,降服,投降,帰服,帰伏,観念,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
怯む,たじろぐ,尻込む,後込む,後退る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
心無い,こころない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬱憤,立腹,お冠,怒気,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
汚らわしい,けがらわしー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
血腥い,ちなまぐさい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
私怨,怨念,怨讐,惆悵,怨毒,物恨み,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛆虫,ウジ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笞,ムチ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
思い上がり,慢心,驕り,傲り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
譫妄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
姦計,奸計,計略,策略,策謀,謀略,悪巧み,術策,術数,トリック,詭計,計策,悪だくみ,悪計,謀計,詭謀,計謀,,,,,,,,,,,,,,,,,,,,,,,,,,,
マッカーシズム,まっかーしずむ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
揉み合い,戦い,揉みあい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
酷評,論難,間然,弁難,糺弾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マゾヒスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
まとも,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宙ぶらりん,未解決,有耶無耶,不定,未定,不安定,中ぶらりん,うやむや,不確定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
開けっ放し,諤諤,諤々,明けっ放し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
心やましい,心疚しい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
皮肉,風刺,イロニー,アイロニー,反語,当てこすり,ランプーン,当て擦り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不人気,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
もみ合い,大立ち回り,乱闘,立回り,乱軍,格闘,組討,活劇,組打,組み打ち,大立回り,組討ち,組み討ち,立ち廻り,揉合,組打ち,,,,,,,,,,,,,,,,,,,,,,,,,,,,
撃ち殺す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手ひどい,てひどい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手ぬるい,てぬるい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
悪臭,臭気,異臭,匂い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
失う,うしなう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
気まずい,きまずい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
切り傷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
腐る,くさる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
繰り返す,重ねる,繰返す,繰りかえす,仕返す,くり返す,遣り直す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
欠席,不参加,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
強盗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
誤解,勘違い,思い違い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ごまかす,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紛糾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刺さる,突き刺さる,降り注ぐ,当たる,差す,射す,降る,当る,あたる,差当たる,射当る,差し当たる,射し当る,射し当たる,差し当る,射当たる,射当てる,,,,,,,,,,,,,,,,,,,,,,,,,,,
事態,状況,情勢,形勢,状態,情況,状勢,時局,様子,景況,シチュエーション,様態,相貌,シチュエイション,局勢,状相,情態,,,,,,,,,,,,,,,,,,,,,,,,,,,
失格,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要,重大,大切,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ストーカー,すとーかー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
相反,対立,コンフリクト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ためらう,躊躇う,迷う,渋る,思い惑う,とつおいつする,紕う,思い迷う,思惑う,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ついに,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
共感,同情,シンパシー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
どうせ,どーせ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
情けない,なさけない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
二度と,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不幸,不幸せ,薄幸,不仕合せ,薄倖,不仕合わせ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不自然,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ホームシック,ほーむしっく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
無関心,いい加減,粗略,好い加減,疎略,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
薬物,ドラッグ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
余計,よけー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
悪い,わるい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
病態,病状,容態,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ストレス,すとれす,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
入院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
負ける,敗れる,敗ける,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
失敗,落ち度,錯誤,過誤,誤謬,過失,まちがい,落度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ケガ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辞める,辞する,退く,降りる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
被告,容疑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
過剰,余りに,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
必死,勇敢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
掛かる,使う,乗る,受け取る,納める,捕る,受取る,収める,獲る,取り上げる,採る,取上げる,挟み上げる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
うつ病,ウツ病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
風邪,感冒,風邪ひき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
変死,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取り消し,キャンセル,破棄,取消,取消し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
喧嘩,争論,論争,論判,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
無効,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
押し付ける,押しつける,押す,小突く,圧す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
無才,不佞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
下痢,腹下し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
破綻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
厄介,やっかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
歪む,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
抗議,こーぎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
些細,ささい,瑣末,些末,卑小,微々たる,ちっぽけ,小さ,眇たる,瑣細,些些たる,末梢的,トリビアル,微微たる,些々たる,他愛ない,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反発,反対,反撥,レジスタンス,手向かい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
明白,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
有り様,様相,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
痺れ,しびれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
真相,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
波乱,騒動,悶着,波瀾,紛擾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
負け戦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
身内,身寄り,一家,家族,眷族,家庭,眷属,ファミリー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
断る,拒む,断わる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
漏らす,取り除ける,切り捨てる,取り除く,排する,省く,略する,撥ねのける,洩らす,撥除ける,撥ね除ける,撥ねる,抜きさる,抜き去る,取りのける,はね除ける,取捨てる,切捨てる,,,,,,,,,,,,,,,,,,,,,,,,,,
麻薬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘔吐,反吐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
思い込み,傾き,片より,先入見,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
虐殺,悪逆,悪虐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凍結,とーけつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
悪意,悪気,毒気,邪気,害意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
罰則,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
起訴,訴追,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
消耗,損耗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精神病,せーしんびょー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乱用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刑法,刑律,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
患う,罹る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ふはい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苦難,くなん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
悲鳴,咆哮,咆吼,喚呼,叫喚,大呼,啼泣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苦い,にがい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中止,中断,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
横たわる,寝る,臥す,臥せる,寝ころぶ,寝っ転がる,寝転がる,寝転ぶ,寝っころがる,臥さる,寐る,横たえる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
立場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
別居,離別,別離,縁切り,隔絶,乖離,分立,離隔,分離,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取り調べ,取調べ,捜査,検察,追及,査問,捜索,検分,吟味,究明,検使,調査,査察,詮索,踏査,考証,考査,探索,追究,検討,査定,リサーチ,追求,勘検,,,,,,,,,,,,,,,,,,,,
汚職,贈収賄,贈賄,汚濁,黄白,貪汚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
誘発,開始,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高熱,高温,熱さ,熱気,暑気,ヒート,暑さ,温気,火熱,大熱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
立ち去る,引き下がる,引き払う,離れる,引き揚げる,引き上げる,引下がる,離去る,立去る,立ちさる,離れ去る,離れさる,引上げる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
タブー,禁忌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
差し押さえ,さしおさえ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
断ち切る,剥がす,截ち切る,剥す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
歔欷き,泣くこと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
傷跡,傷痕,瘢痕,古傷,疵痕,瘡痕,疵跡,傷あと,古疵,きずあと,残痕,疵あと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暴動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
襲撃,突進,進撃,突撃,突貫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窮屈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
軽微,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
無謀,無鉄砲,むやみ,無闇,無暗,無考え,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
落ち込み,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
異端,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浴びせる,投げつける,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
たかる,群がる,群れる,群れ集う,すだく,群集う,叢る,集る,集く,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窃盗,せっとー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ハラスメント,はらすめんと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
病的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マラリア,まらりあ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
痙攣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
略奪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
呪う,祟る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
過食,暴食,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
倦怠,退屈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飛び降りる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
言い渡す,申し渡す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
掻き立てる,かき立てる,掻立てる,煽りたてる,アジる,煽り立てる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
償う,払い戻す,払い戻し,払戻し,補う,払いもどす,払戻す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
硬直,強直,硬化,硬変,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重荷,荷物,カーゴ,積荷,積み荷,貨物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
強行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
絶え間,あいだ,合間,隙間,すき間,はざま,狭間,スキマ,透き間,すきま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
迷信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
絞める,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陥れる,図る,嵌める,はめ込む,嵌め込む,落し入れる,嵌込む,填め込む,填込む,謀つ,填める,落とし入れる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
置き去り,置去り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
罹患,罹病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
失踪,失跡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
偽善,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日に日に,ひにひに,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
座り込む,座る,腰掛ける,坐る,懸ける,坐す,座す,座する,坐り込む,据わる,坐込む,据る,座りこむ,腰掛る,座込む,坐する,すわり込む,腰かける,,,,,,,,,,,,,,,,,,,,,,,,,,
済まない,すまない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
死骸,死体,遺骸,遺体,屍骸,亡骸,屍体,死人,形骸,死屍,死に身,亡き骸,死身,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
性行為,せーこーい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
打ち切り,停止,ストップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
抜け落ちる,欠け落ちる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
沙汰,下知,下命,命令,司令,指令,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
失禁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寝返り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
同性愛,どーせーあい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
壮絶,壮烈,勇猛,不敵,健気,勇壮,大胆,けなげ,豪勇,堂々たる,剛勇,雄壮,堂堂たる,放胆,勇烈,強勇,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不払い,デフォルト,不納,ディフォールト,ディフォルト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卑しい,いやしー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
さらけ出す,見せる,曝け出す,曝けだす,むき出す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
切迫,せっぱく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
詫び,詫びる,謝る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
息切れ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
仕向ける,差し出す,送りこむ,送り込む,送りだす,送る,送り出す,積み出す,仕向る,使わす,差立てる,差遣わす,差しだす,差遣す,差し立てる,派する,差出す,送出す,差し遣わす,,,,,,,,,,,,,,,,,,,,,,,,,
思い悩む,悶える,思い乱れる,思いなやむ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
威嚇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
家出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
問い詰める,問いただす,問い質す,糺す,問い正す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
堕落,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
時代遅れ,じだいおくれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
悩ましい,なやましー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
惨状,窮状,塗炭,惨めさ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
胃潰瘍,いかいよー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寝不足,睡眠不足,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
立退き,立ち退き,退去,立ちのき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
賭博,ギャンブル,博打,賭け事,バクチ,賭けごと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
スキャンダル,すきゃんだる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
後ろめたい,うしろめたい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疎遠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
信じ込む,信じる,信ずる,信じこむ,信切る,信込む,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辞任,退任,退陣,退職,辞退,引退,リタイヤ,辞職,リタイアメント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
泣き叫ぶ,吼える,吠える,哮り立つ,泣きさけぶ,哮ける,泣きわめく,泣叫ぶ,喚く,哮る,吠る,喚き叫ぶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
やり過ごす,為過ごす,遣過ぎる,遣り過す,遣過す,為過ぎる,遣り過ごす,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
痛ましい,いたましー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
